collected_at,platform,trader_id,symbol,side,entry_price,mark_price,leverage,size,notional,pnl,pnl_pct,raw
2026-06-11T04:55:01+00:00,okx_web3,4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9,Popcat,long,,,,,,697.7830649999864,239.46907963551558,"{""pnl"": ""697.7830649999864"", ""roi"": ""239.46907963551558"", ""source"": ""okx_web3_topTokens"", ""tokenAddress"": ""Gomc3mcFoGpr482p6tTrLhzodk369UevVyRc3rbTpump"", ""tokenSymbol"": ""Popcat"", ""tokenUrl"": ""https://web3.okx.com/cdn/web3/currency/token/large/501-Gomc3mcFoGpr482p6tTrLhzodk369UevVyRc3rbTpump-109/type=default_90_0?v=1781111746325"", ""walletAddress"": ""4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9"", ""walletName"": ""decu""}"
2026-06-11T04:55:01+00:00,okx_web3,4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9,BountyCraft,long,,,,,,580.5773686666095,245.66115609795003,"{""pnl"": ""580.5773686666095"", ""roi"": ""245.66115609795003"", ""source"": ""okx_web3_topTokens"", ""tokenAddress"": ""c8V6yDtbmCERcRXm1REPYFiEK7zKeJDhhQ8dUqGmine"", ""tokenSymbol"": ""BountyCraft"", ""tokenUrl"": ""https://web3.okx.com/cdn/web3/currency/token/large/501-c8V6yDtbmCERcRXm1REPYFiEK7zKeJDhhQ8dUqGmine-109/type=default_90_0?v=1780932018583"", ""walletAddress"": ""4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9"", ""walletName"": ""decu""}"
2026-06-11T04:55:01+00:00,okx_web3,4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9,APU,long,,,,,,568.3866849999908,267.829497218104,"{""pnl"": ""568.3866849999908"", ""roi"": ""267.829497218104"", ""source"": ""okx_web3_topTokens"", ""tokenAddress"": ""24Kko3VWwMKtkB9CVct2ZAZgJzb2R2iNrYxCpTYFpump"", ""tokenSymbol"": ""APU"", ""tokenUrl"": ""https://web3.okx.com/cdn/web3/currency/token/large/501-24Kko3VWwMKtkB9CVct2ZAZgJzb2R2iNrYxCpTYFpump-109/type=default_90_0?v=1780667280924"", ""walletAddress"": ""4vw54BmAogeRV3vPKWyFet5yf8DTLcREzdSzx4rw9Ud9"", ""walletName"": ""decu""}"
2026-06-11T04:55:01+00:00,okx_web3,Eo4R8pBvnCbdvxQdFXMrdQrdy71vkv5mTh8HTD3VrEh1,CARDS,long,,,,,,23754.2547805309,395.3299850333891,"{""pnl"": ""23754.2547805309"", ""roi"": ""395.3299850333891"", ""source"": ""okx_web3_topTokens"", ""tokenAddress"": ""CARDSccUMFKoPRZxt5vt3ksUbxEFEcnZ3H2pd3dKxYjp"", ""tokenSymbol"": ""CARDS"", ""tokenUrl"": ""https://web3.okx.com/cdn/web3/currency/token/large/501-CARDSccUMFKoPRZxt5vt3ksUbxEFEcnZ3H2pd3dKxYjp-107/type=default_90_0?v=1781069177887"", ""walletAddress"": ""Eo4R8pBvnCbdvxQdFXMrdQrdy71vkv5mTh8HTD3VrEh1"", ""walletName"": ""LaserCat397.eth""}"
2026-06-11T04:55:01+00:00,okx_web3,EC8egFiX38xDdR9Q2Xyps6yqnYe6nCLfcDNYUvU7kb1B,KINS,long,,,,,,20705.08905347285,21626.029231785633,"{""pnl"": ""20705.08905347285"", ""roi"": ""21626.029231785633"", ""source"": ""okx_web3_topTokens"", ""tokenAddress"": ""Tqj8yFmagrg7oorpQkVGYR52r96RFTamvWfth9bpump"", ""tokenSymbol"": ""KINS"", ""tokenUrl"": ""https://web3.okx.com/cdn/web3/currency/token/large/501-Tqj8yFmagrg7oorpQkVGYR52r96RFTamvWfth9bpump-109/type=default_90_0?v=1779472621760"", ""walletAddress"": ""EC8egFiX38xDdR9Q2Xyps6yqnYe6nCLfcDNYUvU7kb1B"", ""walletName"": """"}"
2026-06-11T04:55:01+00:00,okx_web3,8FUfYWYWxLNEWgHwT2RbWSTThstaHXXtLDvMuvNRjxMV,Jotchua,long,,,,,,17938.207263969234,1548.1155327453832,"{""pnl"": ""17938.207263969234"", ""roi"": ""1548.1155327453832"", ""source"": ""okx_web3_topTokens"", ""tokenAddress"": ""BcHEaaTCvycPwwsJ9yQTXdHP9X2gCLkznDbZ8VySpump"", ""tokenSymbol"": ""Jotchua"", ""tokenUrl"": ""https://web3.okx.com/cdn/web3/currency/token/large/501-BcHEaaTCvycPwwsJ9yQTXdHP9X2gCLkznDbZ8VySpump-109/type=default_90_0?v=1780808328515"", ""walletAddress"": ""8FUfYWYWxLNEWgHwT2RbWSTThstaHXXtLDvMuvNRjxMV"", ""walletName"": """"}"
2026-06-11T04:55:01+00:00,okx_web3,8FUfYWYWxLNEWgHwT2RbWSTThstaHXXtLDvMuvNRjxMV,Bountywork,long,,,,,,2536.2512184969764,81.19639818433842,"{""pnl"": ""2536.2512184969764"", ""roi"": ""81.19639818433842"", ""source"": ""okx_web3_topTokens"", ""tokenAddress"": ""J4x1EMmQjF6WEzXq2tUtzY89x5aMhYz5CzfevcJEpump"", ""tokenSymbol"": ""Bountywork"", ""tokenUrl"": ""https://web3.okx.com/cdn/web3/currency/token/large/501-J4x1EMmQjF6WEzXq2tUtzY89x5aMhYz5CzfevcJEpump-109/type=default_90_0?v=1780584744862"", ""walletAddress"": ""8FUfYWYWxLNEWgHwT2RbWSTThstaHXXtLDvMuvNRjxMV"", ""walletName"": """"}"
2026-06-11T04:55:01+00:00,okx_web3,8FUfYWYWxLNEWgHwT2RbWSTThstaHXXtLDvMuvNRjxMV,GutGenug,long,,,,,,245.6045598777007,43.39180334519731,"{""pnl"": ""245.6045598777007"", ""roi"": ""43.39180334519731"", ""source"": ""okx_web3_topTokens"", ""tokenAddress"": ""w9Fh8VWmytLKo48AbnDf3vVdzN5SzpG6gFwmxeLpump"", ""tokenSymbol"": ""GutGenug"", ""tokenUrl"": ""https://web3.okx.com/cdn/web3/currency/token/large/501-w9Fh8VWmytLKo48AbnDf3vVdzN5SzpG6gFwmxeLpump-109/type=default_90_0?v=1781042714027"", ""walletAddress"": ""8FUfYWYWxLNEWgHwT2RbWSTThstaHXXtLDvMuvNRjxMV"", ""walletName"": """"}"
2026-06-11T04:55:01+00:00,okx_web3,Bi4rd5FH5bYEN8scZ7wevxNZyNmKHdaBcvewdPFxYdLt,BOUTYWORK,long,,,,,,1349.3234528095463,484.7157052019564,"{""pnl"": ""1349.3234528095463"", ""roi"": ""484.7157052019564"", ""source"": ""okx_web3_topTokens"", ""tokenAddress"": ""3oL99tu2qnxka3HnxY8g1cXNpgBJ5ojoSWWFiDMopump"", ""tokenSymbol"": ""BOUTYWORK"", ""tokenUrl"": ""https://web3.okx.com/cdn/web3/currency/token/large/501-3oL99tu2qnxka3HnxY8g1cXNpgBJ5ojoSWWFiDMopump-109/type=default_90_0?v=1780807393497"", ""walletAddress"": ""Bi4rd5FH5bYEN8scZ7wevxNZyNmKHdaBcvewdPFxYdLt"", ""walletName"": ""theo""}"
2026-06-11T04:55:01+00:00,okx_web3,Bi4rd5FH5bYEN8scZ7wevxNZyNmKHdaBcvewdPFxYdLt,BRUNO,long,,,,,,593.4009329999765,203.53855195045148,"{""pnl"": ""593.4009329999765"", ""roi"": ""203.53855195045148"", ""source"": ""okx_web3_topTokens"", ""tokenAddress"": ""6S4ggCf6REUYe3ob2UL9AX9uRr2iAit3DBMvaGj8pump"", ""tokenSymbol"": ""BRUNO"", ""tokenUrl"": ""https://web3.okx.com/cdn/web3/currency/token/large/501-6S4ggCf6REUYe3ob2UL9AX9uRr2iAit3DBMvaGj8pump-108/type=default_90_0?v=1781047441331"", ""walletAddress"": ""Bi4rd5FH5bYEN8scZ7wevxNZyNmKHdaBcvewdPFxYdLt"", ""walletName"": ""theo""}"
