wallet,source,display_name,account_value,active_24h,is_hft,fills_per_min,snapshot_rank,pnl,roi,volume,roi_pct
0xf9693821d9235a3c08b1c5abfd8dd6d908ee9e12,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,46585210.059012,False,False,0.0,37709.0,10836376.511013,0.3031253173,0.0,30.312531729999996
0xf47aad93dbdd5cfae218fe02ede7fe6e503cb942,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,41367936.533974,False,False,0.0,37324.0,9579838.471223,0.3013655756,0.0,30.13655756
0x88806a71d74ad0a510b350545c9ae490912f0888,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,41101087.662627,False,False,0.0,28665.0,9502846.73773,0.3007397393,0.0,30.073973929999998
0x0a8494f70031623c9c0043aff4d40f334b458b11,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,40582371.355034,True,False,0.0,4511.0,9469992.943378,0.3042455813,5503003.94,30.42455813
0x71f0019cc7fa79e4f42587fb7b9a817d8d2429ec,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,38151907.20562,False,False,0.0,26841.0,9233671.554587,0.3077874475,0.0,30.778744749999998
0x8cfac7c6f03e00db2f298699df96933a9694b6ab,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,9769447.006344,True,False,0.0,29035.0,9105144.993787,13.7063335978,0.0,13.7063335978
0x1419e75330c71ce463102e6a1eb62fe80b412d5f,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,37290361.677388,True,False,0.0,19250.0,9068192.273237,0.2874195642,0.0,28.741956419999998
0xe787dd1347a29e6807d164c4fa43105b64048556,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,38580952.044734,False,False,0.0,36349.0,9045241.66591,0.3062476423,0.0,30.62476423
0x77375a8c9d13bf79afb2a87f1b0ac1dfd5f5bf66,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,34673869.047382005,True,False,0.0,83.0,8757181.881313002,0.3058879415,592577862.9800001,30.58879415
0xd4d56a30a4a745f8ba732e8b453b7066260fbc10,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,37290526.642627,False,False,0.0,34905.0,8725817.73966,0.3054754652,0.0,30.54754652
0x16a4814e8eb502c56cebd73f9c8ac7fdee29c042,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,6421558.622279,False,False,0.0,19444.0,8706937.544733,0.4341276309,0.0,43.41276309
0x4f8613500222a4b6e7f570c23ec59c7d936977f1,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,35721504.797984,False,False,0.0,24034.0,8369185.093706,0.3059771597,0.0,30.59771597
0xa3af593d2d6b5537a8e5a1dea656e77fc2b698b0,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,34356433.771852,False,False,0.0,30943.0,8088496.061825,0.3079194669,0.0,30.79194669
0x6b05807ca5015895ed3e5175ae00b3d41d024b4e,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,34036371.100314,False,False,0.0,26290.0,8058507.589753,0.3102067107,0.0,31.02067107
0x931dee7d984fdf3a6984937a153580a0bd5492c5,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,33966008.908092,False,False,0.0,29545.0,7860686.597528,0.3011143285,0.0,30.111432849999996
0xb6a498c99e2a9a3bfed7d5d7499329f79bb91d47,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,33966008.906497,False,False,0.0,32455.0,7860686.597159,0.3011143285,0.0,30.111432849999996
0x5c28f772c43b12d5e4bcddfca52d8ea663d46ca6,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,33966008.904852,False,False,0.0,25056.0,7860686.596779,0.3011143285,0.0,30.111432849999996
0x0aadc54a9e78cfe2e971aa8edcedea9c6df01f46,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,Haley mode,16409529.130911,True,False,0.0,2423.0,7772539.340015,0.3621686239,14183896.98,36.216862389999996
0x910538a18bd911de72e849822c8d658b72ed0541,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,33375166.75115,False,False,0.0,29373.0,7703744.025893,0.3000902641,0.0,30.00902641
0xc32235231d29831a2cb2a11e3f9c7f38160fc1dd,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,18023500.611236,False,False,0.0,33629.0,7618140.652646,0.7321361955,0.0,73.21361955
0xdc94648b243ba2b3e627d7984018b72d96ffb55f,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,32143058.241527,False,False,0.0,35501.0,7530791.477639,0.3059771597,0.0,30.59771597
0x80d70db097193ad5a60d434329e72251c19609b9,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,32064438.385334,False,False,0.0,28053.0,7498556.736718,0.3052427283,0.0,30.524272829999997
0x0e8bf301805df4e6ba7151297e5f7dfedc1eaab9,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,31606483.549384,True,False,0.0,18775.0,7440035.553843,0.3078653186,0.0,30.78653186
0xb798aef79972ce8f73d47b9ebbcda6bbb7ec4fbf,https://dexly.trade/hyperliquid/leaderboard?window=month&sort=pnl&order=desc&limit=100&offset=0,,14852932.515829999,True,False,0.0,8516.0,7419862.216787,0.9982097301,1080853.25,99.82097301
